beer_id,beer_name,beer_type,abv,avg_rating,avg_ibu,desc,astringency,body,alcohol,bitter,sweet,sour,salty,fruits,hoppy,spices,malty
3763,Bar Fly,Smoked Beer,11.6,4.3,25.0,"Notes:Smoked Imperial Stout brewed with smoked malt, molasses, brown sugar and aged in Bourbon barrels.Somber and smoky, BARFLY saunters into the room slowly. Thick smoke. Cool swagger. Good wood. Too much brass. Sticky leather. Slow glances. Lingering looks. The only thing that didn’t make the glass was maraschino cherry. Bring your own and wear out your welcome.Malt: Smoked maltOther: Molasses and brown sugarIBU: 45	",7,111,64,46,96,11,1,26,12,82,131
3764,Hank On Rye,Smoked Beer,6.0,3.79,25.0,"Notes:This beer, created in honor of Henry Chinaski, was a collaboration between Three Floyds and Jonathan Cutler of Piece Brewery. Its delicate, spicy, smoked character is derived from a portion of smoked and rye malts. Formerly known as Ham On Rye.	",11,48,10,29,52,13,6,13,35,125,103
3765,Grodziskie,Smoked Beer,4.0,3.76,25.0,"Notes:Grodziskie or Grätzer is a Sour Smoked Wheat Ale that was brewed in the 1900s in East Prussia and dates back to as early as the 15th century. It was named after the Polish town of Grodzisk Wielkopolski or Grätz in German.Our historic version is brewed according to the German Purity Law with air-dried barley & beech smoked wheat malt and hopped with Perle & Saaz.A sour mash is created using the old and forgotten technique called ""Digerieren."" Finally, a three month aging & maturation process creates a complex sour, smoky & heavily hoppy wheat ale.	",28,53,11,14,47,102,5,47,21,82,84
3766,Samuel Adams Smoked LagerBoston Beer Company (Samuel Adams),Smoked Beer,5.0,3.71,25.0,Notes:This traditional rauchbier’s delicate balance of beechwood smokiness and toasty malts make it the perfect beer for sitting around a fire pit with friends or warming up on a chilly night.	,15,32,4,22,33,3,2,4,31,100,68
3767,Viking Metal,Smoked Beer,8.3,4.04,25.0,Notes:,17,29,15,9,16,77,2,35,31,54,16
3768,"Bloed, Zweet & Tranen",Smoked Beer,8.4,3.91,25.0,"Notes:Smoked Stout. A combination of English peat smoked malts and another smoked malt from Bamberg, Germany.	",14,87,25,39,76,12,5,16,38,113,112
3769,LA-31 Boucanèe,Smoked Beer,4.5,3.37,25.0,Notes:LA-31 Boucanèe is our acknowledgment of the importance of the wild cherry tree to south Louisiana. Using cherry-wood smoked wheat we craft a surprisingly delicious and unique ale.	,14,25,8,8,45,29,0,27,10,70,46
3770,Rail Dog Smoked Black Lager,Smoked Beer,6.7,4.0,25.0,"Notes:This lager has the most complex grain bill of any beer that we brew. In addition, we roast grains in our ovens and add our own proprietary apple smoked grain, for even more complexity. The final product is a smooth, easy drinking, lightly smoked, delicious brew. This dark, smooth, smoky lager has the most complex grain bill of any beer that we brew. Three different smoked grains along with our own hand roasted grains add to the delicious chocolatey, malty profile.IBU's = 24, OG = 16.5° P, FG = 4.1° PThis beer celebrates our region's heritage of the railroad and the many volunteers that keep it rolling. Step back in time and enjoy the rails with us. All aboard! Arnie, an Ohio born Irish Wolfhound, loves to get out and run with the big iron dogs.	",21,89,12,45,55,9,0,9,26,82,132
3771,Rook & Vuur,Smoked Beer,8.2,3.72,25.0,Notes:Premiant hop & Saaz as late hop.	,10,66,27,36,44,10,2,6,22,140,81
3772,Charbonniere,Smoked Beer,5.4,3.8,25.0,"Notes:Inspired by the German Rauchbier – smoked beers from the Bamberg region – Charbonnière is a dark amber beer with a distinctly smokey aroma, obtained by the use of wood-smoked malt during the brewing process. It is sustained by a slightly sweet malt backbone, permitting the smoked malt to express itself freely with every sip.	",14,37,8,20,42,10,2,9,12,123,72
3773,Triomfbier Vooruit,Smoked Beer,6.0,3.93,25.0,Notes:,19,39,11,20,41,29,1,28,38,96,46
3774,White Birch Tavern Ale,Smoked Beer,8.0,3.83,25.0,"Notes:Butter’s Tavern was a fixture of Concord, NH in the eighteenth century. Inspired by their loggerhead ale, we’ve created a Smoked Imperial Brown Ale. Hearty malts, with a nuanced smokiness and smooth finish create our interpretation of this historic ale. We hope you enjoy this slice of New Hampshire history.	",12,94,16,35,62,11,0,13,20,87,107
3775,Grodziskie,Smoked Beer,3.2,3.67,25.0,"Notes:Grodziskie resurrects the last indigenous Polish beer style to go extinct in the twentieth century. Originally borne out of necessity in the 11th century CE, to substantiate one's diet and offset lack of potable water for sustenance. Production ceased in Grodzisk in 1991. It is brewed using only oak-smoked wheat malt and assertively hopped like a pilsner. Even with a low ABV, the wheat malt delivers a full-bodied beer. The original Polish ale yeast strain ferments cold, alongside our lager yeast throughout lagering. Please enjoy this truly rare beer.	",26,65,17,26,16,34,2,12,39,95,70
3776,Simple Malt Double Porter,Smoked Beer,6.4,3.72,25.0,Notes:,9,68,12,21,50,8,1,13,7,81,102
3777,Adelscott,Smoked Beer,6.4,2.65,25.0,Notes:,12,51,36,24,108,14,0,14,26,48,84
3778,Burn The Ships,Smoked Beer,7.0,3.83,25.0,Notes:,5,18,3,20,7,7,0,8,30,28,22
3779,Anachronism,Smoked Beer,5.0,3.96,25.0,"Notes:A German/Polish style brewed with oak smoked wheat, fermented with our farmhouse yeast culture to provide a subtle and delicate smoke complemented by the earthy and piney dry hopping with German Tettnang.	",17,8,3,12,4,38,1,16,28,56,26
3780,Rökporter,Smoked Beer,5.9,3.96,25.0,Notes:Hopped with Fuggles and Amarillo. 14.8° Plato.	,14,110,13,63,64,15,0,14,35,90,119
3781,Rex Attitude,Smoked Beer,7.0,3.45,25.0,Notes:,13,38,39,17,21,11,5,13,16,91,40
3782,Hogwash!,Smoked Beer,6.5,3.91,25.0,Notes:Hickory Smoked Brown Porter brewed to be paired with North Carolina Barbecue.	,4,32,5,11,20,2,1,2,5,99,45
3783,Smoked Red Ale,Smoked Beer,6.5,3.85,25.0,Notes:,5,17,1,13,24,6,0,9,15,30,37
3784,Beadeca's Well,Smoked Beer,5.3,3.92,25.0,Notes:,5,52,4,44,35,6,2,20,24,55,62
3785,Bravoure,Smoked Beer,6.5,3.76,25.0,Notes:,24,48,11,27,61,54,2,50,37,84,60
3786,15 Feet,Smoked Beer,3.2,3.96,25.0,"Notes:We brew this beer with 100% applewood smoked wheat to drink during brew days. Small so we can drink all day, but alluring enough to hold our attention. The only problem is no one makes applewood smoked wheat malt so we have to smoke it ourselves...which lengthens our brew day...so we need more beer. It's a vicious cycle of spicy hops punctuating sweet, ephemeral applewood smoke. And if you don't want to drink it, fine. We'll drink it all ourselves.	",8,16,4,3,13,10,1,9,5,38,27
3787,Colossal Two,Smoked Beer,9.0,4.08,25.0,Notes:,0,7,2,9,5,0,0,0,6,29,13
3788,The Bellowsman,Smoked Beer,6.2,3.74,25.0,Notes:Smoked Stout	,1,14,2,12,16,3,0,3,3,17,19
3789,Hogwash,Smoked Beer,4.5,3.56,25.0,"Notes:The Jackie O's take on a breakfast beer, Hogwash was designed to taste like breakfast sausage. German smoked malt, local maple syrup, and lavender was used to evoke the thought of breakfast sausage.	",4,16,6,2,25,4,1,4,43,32,25
3790,White Birch First Sparrow,Smoked Beer,3.8,3.72,25.0,Notes:,9,27,3,21,20,26,3,24,22,55,34
3791,Piwo Grodziskie,Smoked Beer,4.0,3.58,25.0,Notes:,22,37,1,16,29,91,1,36,20,61,58
3792,Backyard Ale,Smoked Beer,7.5,3.57,25.0,Notes:,10,28,6,13,34,11,0,9,12,46,43
3793,Frau Blucher,Smoked Beer,5.4,3.86,25.0,Notes:,6,6,1,4,4,1,0,1,6,28,7
3794,Smoked Applewood Gold,Smoked Beer,5.0,3.78,25.0,"Notes:The Applewood Gold is a beer true to its name in both hue and excellence. Taste and smell are powerful tools for nostalgia and mood-setting, where certain flavors and aromas can bear the sensor to faraway memories or bring them closer to home. We crafted this beer with sunshine in our minds - making its body light and vibrant enough to enjoy throughout the night, and well balanced to pair with a wide variety of foods from smoked salmon to grilled sweet Midwest corn.	",8,15,3,10,50,51,1,59,15,27,28
3795,Black Cabin Smoked Ale,Smoked Beer,5.6,3.18,25.0,"Notes:The flavorful, smoky undertones of our smoked ale are enhanced by the chocolate, black and smoked malt.25 IBU	",10,24,14,13,28,4,0,2,17,88,57
3796,Wild Fire Wheat,Smoked Beer,5.0,3.59,25.0,Notes:,4,16,4,7,14,25,0,31,7,63,45
3797,Class War,Smoked Beer,9.5,4.1,25.0,"Notes:Gotlandsdricka, which is a Swedish variation of Sahti.When vikings weren't drinking mead and pillaging, they would drink this high gravity smoked rye beer to kill time. Better that they were killing time than villagers. Our malt for gotlandsdricka is smoked over pear wood and then we add a bunch of honey to give it an extra kick in the skull.	",6,26,16,13,42,5,0,10,16,45,77
3798,Smoaktoberfest,Smoked Beer,5.8,3.75,25.0,Notes:,1,1,0,3,3,0,0,0,3,2,3
3799,The Devil Made Me,Smoked Beer,7.5,3.95,25.0,"Notes:Gacy. Manson. Dahmer. Inspiration for our smoked porter aged on Serano peppers. The peppers at a touch of fire; the smoke malt a touch of brimstone. Were they victims of their environment? Or did the devil make them? Roasty maltiness is followed by smoky elements and back of the throat, full bodied.33 IBU	",1,39,23,10,15,1,0,0,7,75,42
3800,Piwo Z Grodziska,Smoked Beer,3.1,3.75,25.0,Notes:,16,23,3,8,16,18,3,13,20,48,47
5314,Festina Pêche,Sour - Berliner Weisse,4.5,3.72,4.5,"Notes:In Festina Peche, since the natural peach sugars are eaten by the yeast, the fruit complexity is woven into both the aroma and the taste of the beer so there is no need to doctor it with woodruff or raspberry syrup. Just open and enjoy!8 IBU	",25,21,10,7,37,85,3,79,10,3,25
5315,Hottenroth,Sour - Berliner Weisse,3.1,4.07,4.5,Notes:,27,25,7,10,16,136,4,69,13,2,42
5316,Thumbprint Berliner Weiss,Sour - Berliner Weisse,3.0,4.18,4.5,"Notes:Napoleon hailed this tart beer style ""the Champagne of the North."" A lively and elegant masterpiece this Berliner Weiss is a kaleidoscope of fresh flavor.	",58,27,6,5,83,181,5,124,16,10,53
5317,1809,Sour - Berliner Weisse,5.0,4.12,4.5,"Notes:Already in the 1600s the Berliner Weisse Style Beer was mentioned in documents by the French reformers ""Huguenots"" as they crossed Berlin on their way to Flanders. In 1809, the Emperor Napoleon and his troops celebrated their Prussian victory with it.This Berliner Weisse Style Beer is brewed with traditional mash hoping [sic] and without wort boiling. This along with a traditional strain of lactic acid bacteria provide a fruity and dry but palateful character. A character that Napoleon and his troops characterized as ""lively"" and ""elegant"".Historic Signature Series:Forgotten styles brewed according to their historic recipes by Dr. Fritz Briem, of the Doemens Institute.	",39,33,9,12,55,129,2,80,17,10,29
5318,Justin Blåbær,Sour - Berliner Weisse,4.5,3.93,4.5,"Notes:OMG! It's JUSTIN BLABAER!!! If you have ""Blabaer Fever,"" then this is the only cure. We stuffed so many blueberries into this beer- it's going to make you shout, ""Oh, Baby!"" This is dedicated to AVSB, A&F YFFL-EW, MW, RWM, BE, SS, RC.	",31,22,7,7,102,126,2,108,7,2,22
5319,Bretta Rosé,Sour - Berliner Weisse,5.3,4.42,4.5,"Notes:Thirty miles north of Barrelworks lies the fertile Santa Maria Valley. Its warm days and cool marine layer-fed evenings allow for a cornucopia of fruits and vegetables to be grown in its rich soil. One of Santa Maria’s crown jewels is locally grown raspberries. We jumped at the opportunity to ferment fresh local raspberries with one of our Barrelworks creations. Behold Bretta Rosé! A low-alcohol Berliner Weisse style ale, acidified and matured in French oak puncheons for 6 months, is the foundation for this gem. Add 1000 lbs. of fresh raspberries, allow a secondary wild fermentation for 4 more months and voila (!), we have a crisp effervescent concoction, bursting with raspberry perfume and flavor, a rosé color, bracing acidity, and a clean and refreshing finish.	",60,21,15,4,102,168,3,112,22,3,18
5320,Ever Weisse,Sour - Berliner Weisse,4.5,4.28,4.5,"Notes:Ever Weisse is a mixed fermentation sour ale aged with kiwis, strawberries, and hibiscus. With fresh, bright notes of kiwi, strawberry, and hibiscus, it’s hard to imagine yourself anywhere else but in the sunshine while sipping on Ever Weisse.	",24,23,7,4,34,123,2,113,26,2,23
5321,Deesko!,Sour - Berliner Weisse,6.5,3.92,4.5,"Notes:A Munster-style Berliner Weiss. Tart, refreshing, and perfect for summer.	",38,29,11,11,49,180,9,103,15,7,49
5322,Tartare,Sour - Berliner Weisse,4.0,4.33,4.5,"Notes:One of the world's classic sour beer styles, Tartare is Bear Republic's interpretation of Berliner Weisse, the tart, low-alcohol beer style dubbed as ""The Champagne of the North."" Bronze medal at the 2011 Festival of Wood and Barrel Aged Beer in the Wild Beer/Acidic Category Winner at 2013 Good Food Awards, Adventurous, Barreled, Big, Bawdy, & Belgian Beer Category	",48,24,10,3,28,200,6,62,9,4,27
5323,Athena,Sour - Berliner Weisse,4.5,4.07,4.5,"Notes:A refreshing, gently tart, German-style wheat beer. Our take on the classic Berliner has a blend of citric and fruit notes with nods to cider and sauvignon blanc.	",24,29,4,22,33,140,5,91,18,3,58
5324,NOMADer WEISSE,Sour - Berliner Weisse,4.0,3.92,4.5,"Notes:Nomads; constantly moving, 'round and 'round; sometimes settle, if just for a bit.Perhaps the muse moves one to brew a sharp and clean session beer, one inspired by the Berliner-weisse of old, and the nomad rests. Enjoy this beer, here, there, perhaps north of Madison Square Park, in lovely New York City. Wherever you are, this beer was made nice, simply for you.	",47,29,10,11,25,149,12,65,11,2,50
5325,Berliner Weisse,Sour - Berliner Weisse,5.5,3.71,4.5,Notes:Our approach was to brew this beer with Lactobacilius for a refreshing and authentic interpretation of a classic summer refresher.	,43,33,10,12,53,172,4,104,18,1,53
5326,DFPF,Sour - Berliner Weisse,3.5,4.54,4.5,Notes:Berliner Weisse brewed with dragon fruit and passion fruit	,12,15,4,0,88,129,0,110,5,1,6
5327,Fierce,Sour - Berliner Weisse,3.8,4.06,4.5,"Notes:Troublesome's meaner cousin will flail your tongue as hard as he can, but being such a little guy, you'll probably just pucker a bit. Spawned through an overnight kettle souring with our house lactobacillus culture, the wort emerges furious at what we did to it. Then, just because, we pitch a saison yeast and allow it to free rise to it's further distain. It comes out angrier than... uh, angrier than... well, something really angry. But at 3.8% ABV there's no reason for you to be too afraid.IBU 3ish?	",42,35,10,4,46,161,11,78,17,17,51
5328,Peach Berliner Weisse,Sour - Berliner Weisse,4.2,3.83,4.5,Notes:Berliner Weisse brewed with 750 pounds of Missouri and southern Illinois peaches.	,46,41,4,2,42,118,2,111,10,0,33
5329,Miami Madness,Sour - Berliner Weisse,5.5,4.59,4.5,"Notes:Imperial Berliner with Mango, Guava, and passion fruit.	",22,19,5,0,74,127,2,123,3,1,8
5330,Berliner Style Weisse,Sour - Berliner Weisse,3.0,3.76,4.5,"Notes:Huguenots may have originated the style as they traveled through France to Flanders, having first mentioned it in the 1600s. Later, in 1809, Napoleon and his troops identified Berliner Weisse as the ""Champagne of the North"". He requested the beer be served with syrup to cut its extreme level of acidity. Our interpretation is a slightly softer, more mellow version of the ""Berliner Weisse"" style with a beautiful balance of tartness, fruitness, and sweetness.",37,27,4,6,44,130,2,55,7,0,33
5331,Bretta Weisse,Sour - Berliner Weisse,4.9,4.08,4.5,"Notes:Imagine yourself in Berlin’s Tiergarten enjoying this refreshing Berliner Weisse inspired beer on a warm summer’s day. Bretta Weisse honors the traditional beverage of the great Prussian capital, Berlin. Fredrick-the-Great was trained to brew it, and Napoleon’s troops called it “The champagne of the North”. Firm estery notes of stone and tropical fruit lead to Funky, yeasty, citrus aromas. Soft cereal and Oak flavors are enveloped by a firm acidity and tartness. The finish is dry and crisp; a thoroughly enjoyable beverage. At 4.9% ABV, one could imagine enjoying several Bretta Weisse’s in the Tiergarten, or anywhere else. This Berliner Weisse inspired Wheat beer was aged in 1700 gal French Oak horizontal foeders for 8 months.	",36,33,12,6,49,186,4,105,13,4,32
5332,Incorrigible,Sour - Berliner Weisse,4.9,3.9,4.5,"Notes:Incorrigible celebrates the beauty of mischief. Wild yeasts and bacteria run free in our sour-aging cellar, the House of Funk, creating vibrant sour and acidic character in this delicate, yet complex wheat beer. The refreshingly tart session beer will tease your palate with a subtle, layered nuance.	",50,35,13,8,70,241,7,96,15,11,38
5333,Solstice D'été Aux Framboises,Sour - Berliner Weisse,5.9,4.27,4.5,"Notes:German inspired sour wheat beer. The obvious and domineering acidity of this beer is obtained by letting the unboiled wort go sour for several days. The Solstice d’Été is made complete by the addition, during the fermentation process, of a phenomenal quantity of whole fruit (raspberries or mangos or cherries) which compensate for the sourness of the beer. The result is a very refreshing beer where both acidity and fruity flavours dominate wholeheartedly.	",44,27,12,6,115,139,2,110,14,3,31
5334,Sour Wench,Sour - Berliner Weisse,7.0,3.76,4.5,"Notes:Our Sour Wench Blackberry Ale is a fruity Berliner Weisse-style beer bursting with Oregon blackberry flavor and aroma. The fruit addition adds a beautiful violet hue, and the taste has an approachable soft tartness from kettle souring. This artful gypsy will surely lure you into the world of sour beers.10 IBU	",22,34,7,9,119,149,1,134,7,2,31
